latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
42.39668,-116.85455,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,320.44,16.15,D
42.39692,-116.85033,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,318.66,16.68,D
42.39716,-116.84622,350.16,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,313.17,16.68,D
42.39737,-116.84245,355.97,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,313.1,27.68,D
42.39759,-116.83869,353.37,0.33,0.55,2026-08-05,2136,N,VIIRS,l,2.0NRT,334.3,27.68,D
42.39781,-116.83475,356.17,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,328.33,37.85,D
42.39805,-116.83064,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,311.88,37.85,D
42.39985,-116.88932,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.36,18.4,D
42.40036,-116.88062,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.32,26.28,D
42.4006,-116.87649,355.56,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,316.58,18.75,D
42.40133,-116.86387,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.73,17.89,D
42.40181,-116.85563,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,317.05,16.15,D
42.40205,-116.85143,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,323.85,16.68,D
42.4023,-116.84708,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,321.84,16.68,D
42.40253,-116.84299,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,319.66,27.68,D
42.40693,-116.85661,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,313.02,11.39,D
42.40718,-116.85228,355.63,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,328.1,28.77,D
42.40744,-116.84789,353.68,0.33,0.55,2026-08-05,2136,N,VIIRS,l,2.0NRT,332.19,28.77,D
42.40769,-116.84364,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,324.47,64.44,D
42.40777,-116.85764,339.29,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.67,8.42,D
42.408,-116.85331,356.61,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,323.52,25.55,D
42.40823,-116.84888,354,0.33,0.55,2026-08-05,2136,N,VIIRS,l,2.0NRT,331.21,25.55,D
42.40845,-116.84458,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,321.79,44.37,D
42.41259,-116.84868,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,314.44,28.77,D
42.41338,-116.84977,339.46,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,312.09,25.55,D
42.43033,-116.82368,354.68,0.33,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,314.28,8.04,D
42.44826,-116.78023,352.14,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,316.63,3.48,D
42.44851,-116.7756,340.24,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,312.77,3.48,D
42.45197,-116.90332,367,0.33,0.55,2026-08-05,2136,N,VIIRS,l,2.0NRT,346.41,139.65,D
42.45218,-116.89933,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,331.81,160.44,D
42.45713,-116.90341,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,316.7,17.79,D
42.45736,-116.89935,356.09,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,325.51,41.21,D
42.45758,-116.89537,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,309.27,41.21,D
42.4584,-116.88053,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,309.32,5.76,D
42.46207,-116.90778,367,0.33,0.55,2026-08-05,2136,N,VIIRS,h,2.0NRT,315.18,17.79,D
42.46299,-116.79696,367,0.33,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,324.46,72.48,D
42.46356,-116.88097,349.91,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,318.41,5.76,D
42.46819,-116.79707,351.43,0.33,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,336.15,72.48,D
42.4691,-121.72616,338.02,0.57,0.43,2026-08-05,2136,N,VIIRS,n,2.0NRT,306.83,8.77,D
42.46945,-121.72747,334.83,0.57,0.43,2026-08-05,2136,N,VIIRS,l,2.0NRT,305.91,7.11,D
42.47291,-116.80591,355.24,0.33,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,316.68,10.82,D
42.47315,-116.80161,367,0.33,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,318.82,10.82,D
42.58683,-116.743,357.55,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.45,7.26,D
42.59177,-116.74814,345.81,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,314.64,8.79,D
42.59202,-116.74372,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,319.74,8.79,D
42.59364,-116.71416,348.83,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,321.03,10.7,D
42.59414,-116.79987,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,318.61,9.57,D
42.59437,-116.79577,356.88,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,319.04,9.57,D
42.5993,-116.70629,356.88,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,318,7.76,D
42.59954,-116.7018,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,318.63,7.76,D
42.60377,-116.72018,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,343.59,67.81,D
42.60402,-116.71579,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,361.7,84.7,D
42.60426,-116.71143,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,318.81,84.7,D
42.6045,-116.70708,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,332.11,80.28,D
42.60474,-116.70258,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,339,80.28,D
42.605,-116.69794,355.52,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,309.88,34.31,D
42.60524,-116.69343,347.81,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.66,34.31,D
42.60896,-116.72112,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,314.48,67.81,D
42.60919,-116.71679,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,310.65,84.7,D
42.61228,-116.75533,345.05,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,319.16,10.21,D
42.61251,-116.75132,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,322.85,18.99,D
42.61303,-116.6471,344.59,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,309.36,36.76,D
42.61326,-116.6429,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,327.69,36.76,D
42.61349,-116.63869,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,313.19,44.39,D
42.61586,-116.69093,356.43,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,318.95,41.91,D
42.6161,-116.68668,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,331.32,41.91,D
42.61633,-116.68251,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,344.37,165.24,D
42.61656,-116.67833,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,338.65,165.24,D
42.6168,-116.67406,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.48,46.32,D
42.61765,-116.86083,343.21,0.33,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,314.49,4.32,D
42.61786,-116.85675,345.94,0.33,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,314.97,4.32,D
42.61821,-116.64826,347.46,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,309.98,36.08,D
42.61844,-116.64422,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,338.38,36.08,D
42.61868,-116.63979,352.73,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,329.12,45.19,D
42.61892,-116.63541,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,310.61,45.19,D
42.62106,-116.69182,348.45,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,315.89,41.91,D
42.62129,-116.68759,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,333.05,41.91,D
42.62197,-116.67534,355.63,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,316.58,46.32,D
42.62222,-116.67086,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,307.86,46.32,D
42.6332,-116.84567,341.53,0.33,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,316.1,4.45,D
42.63376,-116.85075,345.41,0.33,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,315.38,3.97,D
42.63398,-116.84656,342.7,0.33,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,315.61,4.73,D
42.72467,-116.71378,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,369.28,335.82,D
42.72491,-116.70943,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,377.74,335.82,D
42.72515,-116.70509,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,325.44,132.79,D
42.7254,-116.70071,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.04,132.79,D
42.72564,-116.69632,347.14,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.88,14.86,D
42.72941,-116.72274,355.79,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,313.15,70.34,D
42.72968,-116.71807,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,349.61,70.34,D
42.72987,-116.72206,346.68,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,318.23,74.83,D
42.72992,-116.71365,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,357.89,73.07,D
42.7301,-116.71747,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,349.92,74.83,D
42.73015,-116.70947,351.6,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,331.46,73.07,D
42.73032,-116.71306,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,350.77,61.27,D
42.73039,-116.70522,352.65,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,324.65,33.92,D
42.73053,-116.70889,354.44,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,324.77,61.27,D
42.73062,-116.701,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,310.48,33.92,D
42.73074,-116.70466,356.24,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,323.95,44.23,D
42.73096,-116.70039,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,308.2,44.23,D
42.7341,-116.73243,345.05,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.84,10.1,D
42.73438,-116.72759,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,317,10.1,D
42.73462,-116.7318,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.44,12.62,D
42.73487,-116.72691,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,314.56,12.62,D
42.7349,-116.71828,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,344.91,70.34,D
42.73513,-116.71425,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,320.69,73.07,D
42.73533,-116.71773,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,342.07,74.83,D
42.73536,-116.71012,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,315.09,73.07,D
42.73553,-116.71371,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,319.3,61.27,D
42.73559,-116.70589,344.31,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,307.29,33.92,D
42.73574,-116.7096,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,313.74,61.27,D
42.73861,-116.74531,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,322.76,11.05,D
42.73899,-116.74876,351.2,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,312.99,7.88,D
42.73906,-116.73736,351.2,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.6,21.8,D
42.73919,-116.74486,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,323.86,7.88,D
42.73933,-116.73254,348.72,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,316.99,16.09,D
42.7396,-116.73682,348.27,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.21,18.95,D
42.73985,-116.73186,346.48,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.04,7.07,D
42.73988,-116.72286,347.67,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.65,9.15,D
42.7401,-116.72696,343.99,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,318.48,7.07,D
42.74012,-116.71866,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,318.46,9.15,D
42.74034,-116.72234,342.9,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.04,7.26,D
42.74034,-116.71467,350.7,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,315.12,8.54,D
42.74055,-116.71814,347.91,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,318.35,7.26,D
42.74057,-116.71059,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,311.35,8.54,D
42.74075,-116.71418,350.73,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,313.83,5.82,D
42.74096,-116.71,347.05,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.57,5.82,D
42.74197,-116.7783,355.14,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,318.17,28.67,D
42.7422,-116.77434,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,348.69,72.71,D
42.74242,-116.77048,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,321.05,72.71,D
42.74273,-116.77785,346.1,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,319.33,58.85,D
42.74293,-116.77397,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,349.14,73.86,D
42.74313,-116.7701,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.65,73.86,D
42.74382,-116.74584,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,313.46,11.05,D
42.7444,-116.74538,349.94,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,309.85,7.88,D
42.74705,-116.79536,367,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,329.05,50.01,D
42.74729,-116.79077,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,316.96,34.65,D
42.74952,-116.9458,353.5,0.33,0.55,2026-08-05,2136,N,VIIRS,n,2.0NRT,323.15,11.11,D
42.75227,-116.7953,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,329.59,50.01,D
42.75251,-116.79074,344.29,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,315.89,34.65,D
42.75726,-116.79967,350.1,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,319.73,10.14,D
42.75734,-110.48009,367,0.7,0.75,2026-08-05,2136,N,VIIRS,h,2.0NRT,303.75,26.66,D
42.75734,-110.46894,354.27,0.7,0.75,2026-08-05,2136,N,VIIRS,n,2.0NRT,303.79,40.05,D
42.75734,-110.4578,367,0.71,0.75,2026-08-05,2136,N,VIIRS,h,2.0NRT,300.77,40.05,D
42.75985,-116.75001,350.23,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.84,11.34,D
42.7612,-116.72395,355.93,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,312.12,19.08,D
42.76143,-116.71966,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,310.2,19.08,D
42.76204,-116.80812,348.99,0.34,0.56,2026-08-05,2136,N,VIIRS,l,2.0NRT,320.23,8.89,D
42.76437,-110.46838,367,0.7,0.75,2026-08-05,2136,N,VIIRS,h,2.0NRT,294.66,24.64,D
42.76448,-116.7616,356.94,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.49,12.25,D
42.76469,-116.75768,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,323.53,16.83,D
42.76488,-116.75398,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,316.4,16.83,D
42.76507,-116.7503,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,316.98,11.34,D
42.76622,-116.72832,348.61,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,307.96,14.58,D
42.76645,-116.72397,350.94,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.49,19.08,D
42.76669,-116.71925,353.22,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,304.21,19.08,D
42.76924,-116.77052,354.69,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,310.66,25.28,D
42.76971,-116.76163,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,315.32,12.04,D
42.76991,-116.75789,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,321.06,14.87,D
42.7701,-116.75431,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,321.1,14.87,D
42.77029,-116.75063,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,320.8,24.8,D
42.77398,-116.77966,349.57,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,313.04,20.63,D
42.77423,-116.77503,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,326.02,25.28,D
42.77448,-116.77035,348.14,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,312.26,25.28,D
42.79873,-116.80514,347.12,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,321.44,10.7,D
42.80394,-116.80534,353.28,0.34,0.56,2026-08-05,2136,N,VIIRS,n,2.0NRT,317.28,10.7,D
42.80417,-116.80116,367,0.34,0.56,2026-08-05,2136,N,VIIRS,h,2.0NRT,317.96,23.13,D
43.13333,-122.54156,342.32,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,307.75,7.5,D
43.13342,-122.54264,341.31,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.06,7.51,D
43.13465,-122.5288,340.37,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,306.96,8.48,D
43.13469,-122.52989,339.91,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,307.48,7.6,D
43.13598,-122.55417,344.41,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,309.01,7.32,D
43.13612,-122.55527,340.65,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.19,18.86,D
43.13662,-122.54797,367,0.54,0.42,2026-08-05,2136,N,VIIRS,h,2.0NRT,314.04,15.17,D
43.13674,-122.54902,367,0.54,0.42,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.93,18.86,D
43.13728,-122.54166,334.01,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,305.19,15.17,D
43.13737,-122.54273,334.74,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,305.24,7.51,D
43.13794,-122.53533,340.94,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,305.37,6.58,D
43.138,-122.53639,333.97,0.54,0.42,2026-08-05,2136,N,VIIRS,l,2.0NRT,305.41,7.51,D
43.1386,-122.52905,347.17,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,305.56,6.58,D
43.13863,-122.53011,344.41,0.54,0.42,2026-08-05,2136,N,VIIRS,n,2.0NRT,304.82,7.6,D
43.69165,-111.73312,337.58,0.61,0.71,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.18,5.26,D
43.69482,-111.74054,343.55,0.61,0.71,2026-08-05,2136,N,VIIRS,n,2.0NRT,305.86,45.72,D
43.69484,-111.73355,367,0.61,0.71,2026-08-05,2136,N,VIIRS,h,2.0NRT,330.96,88.29,D
43.69827,-111.7403,346.63,0.61,0.71,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.86,79.17,D
43.69833,-111.73343,367,0.61,0.71,2026-08-05,2136,N,VIIRS,h,2.0NRT,351.33,79.17,D
43.69839,-111.72648,350.96,0.61,0.71,2026-08-05,2136,N,VIIRS,n,2.0NRT,307.5,58.12,D
43.70149,-111.74067,345.86,0.61,0.71,2026-08-05,2136,N,VIIRS,n,2.0NRT,313.06,45.72,D
43.70152,-111.73386,351.11,0.61,0.71,2026-08-05,2136,N,VIIRS,l,2.0NRT,335.44,88.29,D
43.70155,-111.72696,348.74,0.61,0.71,2026-08-05,2136,N,VIIRS,n,2.0NRT,303.94,88.29,D
43.70501,-111.7337,354.99,0.61,0.71,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.13,79.17,D
43.70507,-111.72669,351.75,0.61,0.71,2026-08-05,2136,N,VIIRS,n,2.0NRT,304.04,58.12,D
44.32036,-113.8271,336.62,0.49,0.65,2026-08-05,2136,N,VIIRS,n,2.0NRT,303.02,5.33,D
44.32049,-113.82193,351.38,0.49,0.65,2026-08-05,2136,N,VIIRS,n,2.0NRT,305.88,5.33,D
44.32091,-113.82323,367,0.49,0.65,2026-08-05,2136,N,VIIRS,h,2.0NRT,306.07,13.57,D
44.32643,-113.82708,334.34,0.49,0.65,2026-08-05,2136,N,VIIRS,l,2.0NRT,307.85,5.33,D
44.338,-119.77383,367,0.49,0.49,2026-08-05,2136,N,VIIRS,h,2.0NRT,315.37,16.97,D
44.33833,-119.77588,353.61,0.49,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,316.74,13.33,D
44.33876,-119.76992,342.16,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,310.34,9.91,D
44.34251,-119.7745,367,0.49,0.49,2026-08-05,2136,N,VIIRS,h,2.0NRT,312.35,16.97,D
44.34285,-119.7766,367,0.49,0.49,2026-08-05,2136,N,VIIRS,h,2.0NRT,311.48,43.37,D
44.34299,-119.76838,342.09,0.49,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,309.83,16.97,D
44.34328,-119.77051,346.67,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.76,60.89,D
44.34348,-119.76202,332.66,0.5,0.49,2026-08-05,2136,N,VIIRS,l,2.0NRT,305.4,4.79,D
44.34419,-119.75784,336.94,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,306.72,5.78,D
44.34603,-119.79575,353.92,0.49,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,313.69,14.27,D
44.34737,-119.77714,367,0.49,0.49,2026-08-05,2136,N,VIIRS,l,2.0NRT,328.53,43.37,D
44.35237,-119.77118,343.31,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,307.63,56.24,D
44.35646,-119.77776,342.47,0.49,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.09,94.6,D
44.36084,-119.84273,345.32,0.49,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.22,16.73,D
44.36582,-119.83693,338.5,0.49,0.49,2026-08-05,2136,N,VIIRS,l,2.0NRT,309.71,9.54,D
44.36739,-119.68999,341.34,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,306.7,7.41,D
44.36784,-119.68379,350.5,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.83,23.53,D
44.37355,-119.73148,347.32,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,314.08,23.73,D
44.3754,-119.76871,336.27,0.5,0.49,2026-08-05,2136,N,VIIRS,l,2.0NRT,308.86,4.75,D
44.37807,-119.73226,346.99,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.27,23.73,D
44.3812,-119.75203,344.45,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,309.19,23.99,D
44.39065,-119.74794,347.01,0.5,0.49,2026-08-05,2136,N,VIIRS,n,2.0NRT,313.47,52.28,D
44.39513,-120.55029,367,0.45,0.47,2026-08-05,2136,N,VIIRS,h,2.0NRT,364.69,193.94,D
44.39559,-120.54446,348.39,0.45,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,307.53,193.94,D
44.39751,-120.51999,345.29,0.46,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,306.94,5.45,D
44.39806,-120.569,340.58,0.45,0.47,2026-08-05,2136,N,VIIRS,l,2.0NRT,311.07,28,D
44.39899,-120.55724,367,0.45,0.47,2026-08-05,2136,N,VIIRS,l,2.0NRT,327.44,48.26,D
44.39944,-120.55148,347.12,0.45,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,318.73,71.02,D
44.3999,-120.54574,367,0.45,0.47,2026-08-05,2136,N,VIIRS,h,2.0NRT,332.64,71.02,D
44.40036,-120.53992,367,0.46,0.47,2026-08-05,2136,N,VIIRS,l,2.0NRT,361.84,0,D
44.40084,-120.53374,367,0.46,0.47,2026-08-05,2136,N,VIIRS,h,2.0NRT,343.88,0,D
44.40134,-120.52737,351.12,0.46,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,311.49,135.53,D
44.40183,-120.52112,367,0.46,0.47,2026-08-05,2136,N,VIIRS,h,2.0NRT,308.56,135.53,D
44.4019,-120.576,367,0.45,0.47,2026-08-05,2136,N,VIIRS,l,2.0NRT,332.95,28,D
44.40233,-120.51477,352.17,0.46,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,302.35,23.77,D
44.40237,-120.57007,341.33,0.45,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,308.58,28,D
44.40281,-120.50873,344.08,0.46,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,302.75,23.77,D
44.40284,-120.56416,356.52,0.45,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,318.81,48.26,D
44.40329,-120.55839,367,0.45,0.47,2026-08-05,2136,N,VIIRS,h,2.0NRT,313.83,48.26,D
44.40375,-120.55269,353.48,0.45,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,310.78,71.02,D
44.4042,-120.54697,349.68,0.45,0.47,2026-08-05,2136,N,VIIRS,n,2.0NRT,315.61,71.02,D
